"","Year","Council","Rating","20% most deprived","2","3","4","20% least deprived","All"
"1931","2019","Inverclyde","Fairly good","49.4","*","*","*","*","40.2"
"1932","2019","Midlothian","Fairly good","*","54.4","48","47.5","*","48.1"
"1933","2019","Moray","Fairly good","*","*","30.9","29.1","*","32"
"1934","2019","Na-h Eileanan Siar","Fairly good","-","*","9.7","-","-","8.5"
"1935","2019","North Ayrshire","Fairly good","48.1","*","*","*","*","37.6"
"1936","2019","North Lanarkshire","Fairly good","48.7","47.8","39.3","39.9","*","45.1"
"1937","2019","Orkney Islands","Fairly good","-","*","33.7","21.4","*","23.9"
"1938","2019","Perth & Kinross","Fairly good","*","*","*","24","13.1","29"
"1939","2019","Renfrewshire","Fairly good","67.6","*","*","*","20.5","41.5"
"1940","2019","Scotland","Fairly good","53.2","45.2","35.5","29.7","22.9","37.2"
"1941","2019","Scottish Borders","Fairly good","*","*","43.3","32.6","*","39.3"
"1942","2019","Shetland Islands","Fairly good","-","*","22.5","20.7","-","23.5"
"1943","2019","South Ayrshire","Fairly good","*","42.9","25","*","*","32"
"1944","2019","South Lanarkshire","Fairly good","48.2","41.7","40.8","30.4","20.2","36.8"
"1945","2019","Stirling","Fairly good","*","*","*","20.2","10.3","23.9"
"1946","2019","West Dunbartonshire","Fairly good","41.4","35.5","*","*","*","37.4"
"1947","2019","West Lothian","Fairly good","*","43.6","*","*","*","41"
"1948","2019","Aberdeen City","Fairly poor","*","12.4","6.2","-","1.1","6.2"
"1949","2019","Aberdeenshire","Fairly poor","*","*","-","4","0.9","3.1"
"1950","2019","Angus","Fairly poor","*","9.5","3.8","-","*","3.7"
"1951","2019","Argyll & Bute","Fairly poor","*","*","4.1","1.8","*","3.1"
"1952","2019","Clackmannanshire","Fairly poor","11.6","6.2","*","*","*","4.9"
"1953","2019","Dumfries & Galloway","Fairly poor","*","6.7","0.6","-","*","2.8"
"1954","2019","Dundee City","Fairly poor","14.7","2.4","*","*","*","5.6"
"1955","2019","East Ayrshire","Fairly poor","13.1","10","*","*","*","6.9"
"1956","2019","East Dunbartonshire","Fairly poor","*","1","*","0.8","-","0.6"
"1957","2019","East Lothian","Fairly poor","*","4.4","4.1","-","*","2.3"
"1958","2019","East Renfrewshire","Fairly poor","*","*","*","*","-","0.4"
"1959","2019","Edinburgh, City of","Fairly poor","14.7","9.5","4.2","0.7","0.4","3.8"
"1960","2019","Falkirk","Fairly poor","*","3.4","1.7","*","*","3.8"
"1961","2019","Fife","Fairly poor","14","-","1.5","2.7","-","3.6"
"1962","2019","Glasgow City","Fairly poor","8.9","2.5","2.5","1.4","0.5","5.1"
"1963","2019","Highland","Fairly poor","*","7.3","3.4","2.2","*","4.6"
"1964","2019","Inverclyde","Fairly poor","8.2","*","*","*","*","3.8"
"1965","2019","Midlothian","Fairly poor","*","1.6","4.9","-","*","2.9"
"1966","2019","Moray","Fairly poor","*","*","2.5","6","*","4.5"
"1967","2019","Na-h Eileanan Siar","Fairly poor","-","*","1","-","-","1.1"
"1968","2019","North Ayrshire","Fairly poor","11.1","*","*","*","*","4.7"
"1969","2019","North Lanarkshire","Fairly poor","7.3","5.3","7.9","5","*","6"
"1970","2019","Orkney Islands","Fairly poor","-","*","-","1.1","*","0.9"
"1971","2019","Perth & Kinross","Fairly poor","*","*","*","2.8","-","2.5"
"1972","2019","Renfrewshire","Fairly poor","10.1","*","*","*","-","5"
"1973","2019","Scotland","Fairly poor","10.6","5.5","3","1.8","0.3","4.2"
"1974","2019","Scottish Borders","Fairly poor","*","*","0.9","1.7","*","1.6"
"1975","2019","Shetland Islands","Fairly poor","-","*","2.3","1.8","-","1.8"
"1976","2019","South Ayrshire","Fairly poor","*","0.7","4","*","*","3.5"
"1977","2019","South Lanarkshire","Fairly poor","12.6","5.8","3.3","1.3","-","4.8"
"1978","2019","Stirling","Fairly poor","*","*","*","-","-","1.5"
"1979","2019","West Dunbartonshire","Fairly poor","9.9","8.4","*","*","*","8.9"
"1980","2019","West Lothian","Fairly poor","*","7.5","*","*","*","5.4"
"1981","2019","Aberdeen City","Very poor","*","0.8","-","-","-","1.1"
"1982","2019","Aberdeenshire","Very poor","*","*","-","1.5","-","1.2"
"1983","2019","Angus","Very poor","*","5.1","-","1.9","*","1.6"
"1984","2019","Argyll & Bute","Very poor","*","*","-","-","*","1.3"
"1985","2019","Clackmannanshire","Very poor","7","4.7","*","*","*","3.5"
"1986","2019","Dumfries & Galloway","Very poor","*","-","-","-","*","-"
"1987","2019","Dundee City","Very poor","3.6","-","*","*","*","1.1"
"1988","2019","East Ayrshire","Very poor","4.3","1.2","*","*","*","1.5"
"1989","2019","East Dunbartonshire","Very poor","*","-","*","0.8","-","0.2"
"1990","2019","East Lothian","Very poor","*","3","-","1.2","*","1.2"
"1991","2019","East Renfrewshire","Very poor","*","*","*","*","-","0.2"
"1992","2019","Edinburgh, City of","Very poor","5.6","1","2.1","0.3","0.1","1.1"
"1993","2019","Falkirk","Very poor","*","-","-","*","*","-"
"1994","2019","Fife","Very poor","2.6","0.5","0.7","-","-","0.7"
"1995","2019","Glasgow City","Very poor","3.6","1.7","0.6","-","-","2"
"1996","2019","Highland","Very poor","*","6.3","-","1.2","*","1.6"
"1997","2019","Inverclyde","Very poor","4.6","*","*","*","*","2.1"
"1998","2019","Midlothian","Very poor","*","3.7","-","2.4","*","2.4"
"1999","2019","Moray","Very poor","*","*","-","-","*","-"
"2000","2019","Na-h Eileanan Siar","Very poor","-","*","-","-","-","-"
"2001","2019","North Ayrshire","Very poor","6.1","*","*","*","*","2.8"
"2002","2019","North Lanarkshire","Very poor","4","1.8","0.7","-","*","2.3"
"2003","2019","Orkney Islands","Very poor","-","*","1.3","0.6","*","0.6"
"2004","2019","Perth & Kinross","Very poor","*","*","*","-","-","-"
"2005","2019","Renfrewshire","Very poor","1.7","*","*","*","-","0.7"
"2006","2019","Scotland","Very poor","4.1","1.9","0.4","0.5","0.2","1.4"
"2007","2019","Scottish Borders","Very poor","*","*","-","1.3","*","0.7"
"2008","2019","Shetland Islands","Very poor","-","*","-","0.4","-","0.3"
"2009","2019","South Ayrshire","Very poor","*","1.1","-","*","*","2.1"
"2010","2019","South Lanarkshire","Very poor","5.4","0.8","-","-","-","1.3"
"2011","2019","Stirling","Very poor","*","*","*","-","-","1.5"
"2012","2019","West Dunbartonshire","Very poor","11","4.7","*","*","*","6.2"
"2013","2019","West Lothian","Very poor","*","6.2","*","*","*","2.2"
"2014","2019","Aberdeen City","No opinion","*","-","-","-","0.5","0.2"
"2015","2019","Aberdeenshire","No opinion","*","*","-","-","-","0.2"
"2016","2019","Angus","No opinion","*","1.6","-","-","*","0.3"
"2017","2019","Argyll & Bute","No opinion","*","*","3.6","-","*","1.5"
"2018","2019","Clackmannanshire","No opinion","-","-","*","*","*","0.2"
"2019","2019","Dumfries & Galloway","No opinion","*","-","-","-","*","-"
"2020","2019","Dundee City","No opinion","0.5","-","*","*","*","0.2"
"2021","2019","East Ayrshire","No opinion","-","-","*","*","*","-"
"2022","2019","East Dunbartonshire","No opinion","*","-","*","-","0.4","0.2"
"2023","2019","East Lothian","No opinion","*","-","-","-","*","-"
"2024","2019","East Renfrewshire","No opinion","*","*","*","*","-","0.3"
"2025","2019","Edinburgh, City of","No opinion","-","-","-","-","-","-"
"2026","2019","Falkirk","No opinion","*","-","-","*","*","-"
"2027","2019","Fife","No opinion","-","3.3","-","-","-","0.6"
"2028","2019","Glasgow City","No opinion","1.1","-","-","-","-","0.5"
"2029","2019","Highland","No opinion","*","-","-","-","*","0.2"
"2030","2019","Inverclyde","No opinion","-","*","*","*","*","-"
"2031","2019","Midlothian","No opinion","*","-","0.8","-","*","0.2"
"2032","2019","Moray","No opinion","*","*","-","0.6","*","0.2"
"2033","2019","Na-h Eileanan Siar","No opinion","-","*","-","-","-","-"
"2034","2019","North Ayrshire","No opinion","1.3","*","*","*","*","0.5"
"2035","2019","North Lanarkshire","No opinion","-","-","-","-","*","-"
"2036","2019","Orkney Islands","No opinion","-","*","-","-","*","-"
"2037","2019","Perth & Kinross","No opinion","*","*","*","-","-","-"
"2038","2019","Renfrewshire","No opinion","-","*","*","*","-","-"
"2039","2019","Scotland","No opinion","0.5","0.4","0.2","0.1","0.1","0.2"
"2040","2019","Scottish Borders","No opinion","*","*","-","1.4","*","0.6"
"2041","2019","Shetland Islands","No opinion","-","*","-","-","-","0.2"
"2042","2019","South Ayrshire","No opinion","*","-","-","*","*","-"
"2043","2019","South Lanarkshire","No opinion","0.7","0.5","-","-","-","0.3"
"2044","2019","Stirling","No opinion","*","*","*","-","-","-"
"2045","2019","West Dunbartonshire","No opinion","0.8","-","*","*","*","0.3"
"2046","2019","West Lothian","No opinion","*","1.2","*","*","*","0.4"
"2047","2019","Aberdeen City","All","100","100","100","100","100","100"
"2048","2019","Aberdeenshire","All","100","100","100","100","100","100"
"2049","2019","Angus","All","100","100","100","100","100","100"
"2050","2019","Argyll & Bute","All","100","100","100","100","100","100"
"2051","2019","Clackmannanshire","All","100","100","100","100","100","100"
"2052","2019","Dumfries & Galloway","All","100","100","100","100","100","100"
"2053","2019","Dundee City","All","100","100","100","100","100","100"
"2054","2019","East Ayrshire","All","100","100","100","100","100","100"
"2055","2019","East Dunbartonshire","All","100","100","100","100","100","100"
"2056","2019","East Lothian","All","100","100","100","100","100","100"
"2057","2019","East Renfrewshire","All","100","100","100","100","100","100"
"2058","2019","Edinburgh, City of","All","100","100","100","100","100","100"
"2059","2019","Falkirk","All","100","100","100","100","100","100"
"2060","2019","Fife","All","100","100","100","100","100","100"
"2061","2019","Glasgow City","All","100","100","100","100","100","100"
"2062","2019","Highland","All","100","100","100","100","100","100"
"2063","2019","Inverclyde","All","100","100","100","100","100","100"
"2064","2019","Midlothian","All","100","100","100","100","100","100"
"2065","2019","Moray","All","100","100","100","100","100","100"
"2066","2019","Na-h Eileanan Siar","All","-","100","100","-","-","100"
"2067","2019","North Ayrshire","All","100","100","100","100","100","100"
"2068","2019","North Lanarkshire","All","100","100","100","100","100","100"
"2069","2019","Orkney Islands","All","-","100","100","100","100","100"
"2070","2019","Perth & Kinross","All","100","100","100","100","100","100"
"2071","2019","Renfrewshire","All","100","100","100","100","100","100"
"2072","2019","Scotland","All","100","100","100","100","100","100"
"2073","2019","Scottish Borders","All","100","100","100","100","100","100"
"2074","2019","Shetland Islands","All","-","100","100","100","-","100"
"2075","2019","South Ayrshire","All","100","100","100","100","100","100"
"2076","2019","South Lanarkshire","All","100","100","100","100","100","100"
"2077","2019","Stirling","All","100","100","100","100","100","100"
"2078","2019","West Dunbartonshire","All","100","100","100","100","100","100"
"2079","2019","West Lothian","All","100","100","100","100","100","100"
"2080","2019","Aberdeen City","Base","30","70","50","50","100","300"
"2081","2019","Aberdeenshire","Base","10","30","70","130","100","340"
"2082","2019","Angus","Base","20","60","70","60","30","230"
"2083","2019","Argyll & Bute","Base","20","50","100","60","10","240"
"2084","2019","Clackmannanshire","Base","60","60","40","20","40","210"
"2085","2019","Dumfries & Galloway","Base","20","60","100","60","20","260"
"2086","2019","Dundee City","Base","80","50","30","30","30","220"
"2087","2019","East Ayrshire","Base","80","60","50","40","20","260"
"2088","2019","East Dunbartonshire","Base","10","50","10","60","130","260"
"2089","2019","East Lothian","Base","20","90","60","60","50","270"
"2090","2019","East Renfrewshire","Base","10","30","30","40","120","240"
"2091","2019","Edinburgh, City of","Base","90","120","120","150","360","840"
"2092","2019","Falkirk","Base","40","60","60","40","40","220"
"2093","2019","Fife","Base","100","100","90","90","90","480"
"2094","2019","Glasgow City","Base","410","140","120","90","100","850"
"2095","2019","Highland","Base","30","60","110","110","20","330"
"2096","2019","Inverclyde","Base","110","40","30","30","30","240"
"2097","2019","Midlothian","Base","30","110","60","50","40","280"
"2098","2019","Moray","Base","0","30","90","80","30","230"
"2099","2019","Na-h Eileanan Siar","Base","-","40","230","-","-","280"
"2100","2019","North Ayrshire","Base","90","40","40","30","30","230"
"2101","2019","North Lanarkshire","Base","170","130","60","60","40","460"
"2102","2019","Orkney Islands","Base","-","40","50","150","10","250"
"2103","2019","Perth & Kinross","Base","10","30","40","70","50","200"
"2104","2019","Renfrewshire","Base","60","50","50","40","50","250"
"2105","2019","Scotland","Base","1830","1980","2150","2020","1800","9780"
"2106","2019","Scottish Borders","Base","10","40","90","70","20","240"
"2107","2019","Shetland Islands","Base","-","10","70","130","-","220"
"2108","2019","South Ayrshire","Base","40","70","60","40","50","260"
"2109","2019","South Lanarkshire","Base","100","110","70","80","60","420"
"2110","2019","Stirling","Base","20","30","20","70","70","210"
"2111","2019","West Dunbartonshire","Base","100","60","40","20","10","240"
"2112","2019","West Lothian","Base","40","70","40","40","40","230"
